MAG	Function	sampling_time	enterotype	mean_value
ERR4304452bin.53	D01	7	standard	0.019940401529703108
ERR4304452bin.53	D01	21	distinct	0.2547405579462221
ERR4304452bin.53	D01	21	standard	0.12714373204585028
ERR4304452bin.53	D01	35	distinct	0.17691897420058017
ERR4304452bin.53	D01	35	standard	1.0677495591868371
ERR4304452bin.53	D06	7	distinct	0
ERR4304452bin.53	D06	7	standard	0
ERR4304452bin.53	D06	21	distinct	0.0042108957494447355
ERR4304452bin.53	D06	21	standard	0.014915777291551286
ERR4304452bin.53	D06	35	distinct	0.056312846182821646
ERR4304452bin.53	D06	35	standard	0.4469814278710069
ERR4304452bin.57	B03	7	distinct	0
ERR4304452bin.57	B03	7	standard	0
ERR4304452bin.57	B03	21	distinct	0.06881118308698582
ERR4304452bin.57	B03	21	standard	0.005773935665246563
ERR4304452bin.57	B03	35	distinct	0.30666521338758146
ERR4304452bin.57	B03	35	standard	0.10017189295457475
ERR4304452bin.57	B06	7	distinct	0.004583143864943161
ERR4304452bin.57	B06	7	standard	0.06245084480367194
ERR4304452bin.57	B06	21	distinct	0.38128858876537786
ERR4304452bin.57	B06	21	standard	0.2611042730285331
ERR4304452bin.57	B06	35	distinct	0.8535084929458538
ERR4304452bin.57	B06	35	standard	0.3786700334777459
ERR4304452bin.57	D01	7	distinct	0
ERR4304452bin.57	D01	7	standard	0.023944627486884966
ERR4304452bin.57	D01	21	distinct	0.625923119764355
ERR4304452bin.57	D01	21	standard	0.23350900923963178
ERR4304452bin.57	D01	35	distinct	1.1510427010758575
ERR4304452bin.57	D01	35	standard	0.58148815534658
ERR4304452bin.57	D06	7	distinct	0
ERR4304452bin.57	D06	7	standard	0
ERR4304452bin.57	D06	21	distinct	0
ERR4304452bin.57	D06	21	standard	0
ERR4304452bin.57	D06	35	distinct	0
ERR4304452bin.57	D06	35	standard	0
ERR4304452bin.7	B03	7	distinct	0
ERR4304452bin.7	B03	7	standard	0
ERR4304452bin.7	B03	21	distinct	0
ERR4304452bin.7	B03	21	standard	0
ERR4304452bin.7	B03	35	distinct	0
ERR4304452bin.7	B03	35	standard	0
ERR4304452bin.7	B06	7	distinct	0
ERR4304452bin.7	B06	7	standard	0.003042048865540956
ERR4304452bin.7	B06	21	distinct	0.15518672720424861
ERR4304452bin.7	B06	21	standard	0.15410856045765947
ERR4304452bin.7	B06	35	distinct	0.21786960138377515
ERR4304452bin.7	B06	35	standard	0.27389043718796247
ERR4304452bin.7	D01	7	distinct	0
ERR4304452bin.7	D01	7	standard	0
ERR4304452bin.7	D01	21	distinct	0
ERR4304452bin.7	D01	21	standard	0
ERR4304452bin.7	D01	35	distinct	0
ERR4304452bin.7	D01	35	standard	0
ERR4304452bin.7	D06	7	distinct	0
ERR4304452bin.7	D06	7	standard	0
ERR4304452bin.7	D06	21	distinct	0
ERR4304452bin.7	D06	21	standard	0
ERR4304452bin.7	D06	35	distinct	0
ERR4304452bin.7	D06	35	standard	0
ERR4304452bin.8	B03	7	distinct	0
ERR4304452bin.8	B03	7	standard	0.20638344440810066
ERR4304452bin.8	B03	21	distinct	0
ERR4304452bin.8	B03	21	standard	0.5939028334931131
ERR4304452bin.8	B03	35	distinct	0
ERR4304452bin.8	B03	35	standard	1.6780334879565102
ERR4304452bin.8	B06	7	distinct	0.07793799603312027
ERR4304452bin.8	B06	7	standard	0.24191481493134948
ERR4304452bin.8	B06	21	distinct	0
ERR4304452bin.8	B06	21	standard	1.5028697972604477
ERR4304452bin.8	B06	35	distinct	0.019368004421413114
ERR4304452bin.8	B06	35	standard	3.5360792891684696
ERR4304452bin.8	D01	7	distinct	0
ERR4304452bin.8	D01	7	standard	0
ERR4304452bin.8	D01	21	distinct	0
ERR4304452bin.8	D01	21	standard	0
ERR4304452bin.8	D01	35	distinct	0
ERR4304452bin.8	D01	35	standard	0
ERR4304452bin.8	D06	7	distinct	0
ERR4304452bin.8	D06	7	standard	0.016839242418849484
ERR4304452bin.8	D06	21	distinct	0
ERR4304452bin.8	D06	21	standard	0.10601706954982375
ERR4304452bin.8	D06	35	distinct	0
ERR4304452bin.8	D06	35	standard	0.35724221222006486
ERR4304452bin.98	B03	7	distinct	0
ERR4304452bin.98	B03	7	standard	0
ERR4304452bin.98	B03	21	distinct	0.028469421092513415
ERR4304452bin.98	B03	21	standard	0.43099663367136465
ERR4304452bin.98	B03	35	distinct	0.03545346633317784
ERR4304452bin.98	B03	35	standard	0.3278781826712895
ERR4304452bin.98	B06	7	distinct	0
ERR4304452bin.98	B06	7	standard	0.029438952530010606
ERR4304452bin.98	B06	21	distinct	0.581620820109262
ERR4304452bin.98	B06	21	standard	1.54587286643718
ERR4304452bin.98	B06	35	distinct	0.3749780042686022
ERR4304452bin.98	B06	35	standard	2.053854739054641
ERR4304452bin.98	D01	7	distinct	0
ERR4304452bin.98	D01	7	standard	0
ERR4304452bin.98	D01	21	distinct	0
ERR4304452bin.98	D01	21	standard	0
ERR4304452bin.98	D01	35	distinct	0
ERR4304452bin.98	D01	35	standard	0
ERR4304452bin.98	D06	7	distinct	0
ERR4304452bin.98	D06	7	standard	0.003320508273742352
ERR4304452bin.98	D06	21	distinct	0.013709652602513259
ERR4304452bin.98	D06	21	standard	0.2011821914382516
ERR4304452bin.98	D06	35	distinct	0.01186004281208084
ERR4304452bin.98	D06	35	standard	0.22229229174325774
ERR4304454bin.101	B03	7	distinct	0
ERR4304454bin.101	B03	7	standard	0
ERR4304454bin.101	B03	21	distinct	0
ERR4304454bin.101	B03	21	standard	0
ERR4304454bin.101	B03	35	distinct	0
ERR4304454bin.101	B03	35	standard	0
ERR4304454bin.101	B06	7	distinct	0
ERR4304454bin.101	B06	7	standard	0.004411999700061078
ERR4304454bin.101	B06	21	distinct	0
ERR4304454bin.101	B06	21	standard	0
ERR4304454bin.101	B06	35	distinct	0.8913999490928363
ERR4304454bin.101	B06	35	standard	0.1498352717185521
ERR4304454bin.101	D01	7	distinct	0
ERR4304454bin.101	D01	7	standard	0
ERR4304454bin.101	D01	21	distinct	0
ERR4304454bin.101	D01	21	standard	0
ERR4304454bin.101	D01	35	distinct	0
ERR4304454bin.101	D01	35	standard	0
ERR4304454bin.101	D06	7	distinct	0
ERR4304454bin.101	D06	7	standard	0
ERR4304454bin.101	D06	21	distinct	0
ERR4304454bin.101	D06	21	standard	0
ERR4304454bin.101	D06	35	distinct	0
ERR4304454bin.101	D06	35	standard	0
ERR4304454bin.104	B03	7	distinct	0
ERR4304454bin.104	B03	7	standard	0
ERR4304454bin.104	B03	21	distinct	0.005876728085870656
ERR4304454bin.104	B03	21	standard	0
ERR4304454bin.104	B03	35	distinct	0.1041769113608271
ERR4304454bin.104	B03	35	standard	0
ERR4304454bin.104	B06	7	distinct	0
ERR4304454bin.104	B06	7	standard	0.005155595155127554
ERR4304454bin.104	B06	21	distinct	0
ERR4304454bin.104	B06	21	standard	0.1252700840484961
ERR4304454bin.104	B06	35	distinct	0.44079458007358285
ERR4304454bin.104	B06	35	standard	0.08742947679950827
ERR4304454bin.104	D01	7	distinct	0
ERR4304454bin.104	D01	7	standard	0
ERR4304454bin.104	D01	21	distinct	0
ERR4304454bin.104	D01	21	standard	0
ERR4304454bin.104	D01	35	distinct	0
ERR4304454bin.104	D01	35	standard	0
ERR4304454bin.104	D06	7	distinct	0
ERR4304454bin.104	D06	7	standard	0
ERR4304454bin.104	D06	21	distinct	0
ERR4304454bin.104	D06	21	standard	0
ERR4304454bin.104	D06	35	distinct	0.06228994260979109
ERR4304454bin.104	D06	35	standard	0
ERR4304454bin.106	B03	7	distinct	0
ERR4304454bin.106	B03	7	standard	0.003948181311044373
ERR4304454bin.106	B03	21	distinct	0
ERR4304454bin.106	B03	21	standard	0
ERR4304454bin.106	B03	35	distinct	0.3135699002744721
ERR4304454bin.106	B03	35	standard	0
ERR4304454bin.106	B06	7	distinct	0.03849840846552252
ERR4304454bin.106	B06	7	standard	0.44528255093386543
ERR4304454bin.106	B06	21	distinct	0
ERR4304454bin.106	B06	21	standard	0
ERR4304454bin.106	B06	35	distinct	10.598665344865429
ERR4304454bin.106	B06	35	standard	0.04986315683529321
ERR4304454bin.106	D01	7	distinct	0
ERR4304454bin.106	D01	7	standard	0
ERR4304454bin.106	D01	21	distinct	0
ERR4304454bin.106	D01	21	standard	0
ERR4304454bin.106	D01	35	distinct	0.5456927546967473
ERR4304454bin.106	D01	35	standard	0
ERR4304454bin.106	D06	7	distinct	0
ERR4304454bin.106	D06	7	standard	0
ERR4304454bin.106	D06	21	distinct	0
ERR4304454bin.106	D06	21	standard	0
ERR4304454bin.106	D06	35	distinct	2.102155756121279
ERR4304454bin.106	D06	35	standard	0.011444984654367373
ERR4304454bin.11	B03	7	distinct	0
ERR4304454bin.11	B03	7	standard	0
ERR4304454bin.11	B03	21	distinct	0
ERR4304454bin.11	B03	21	standard	0
ERR4304454bin.11	B03	35	distinct	0.16936581209895218
ERR4304454bin.11	B03	35	standard	0.1600313983712618
ERR4304454bin.11	B06	7	distinct	0.09748077787283058
ERR4304454bin.11	B06	7	standard	0
ERR4304454bin.11	B06	21	distinct	0.11865320892716869
ERR4304454bin.11	B06	21	standard	0
ERR4304454bin.11	B06	35	distinct	1.0834205730160562
ERR4304454bin.11	B06	35	standard	0.6567878480141393
ERR4304454bin.11	D01	7	distinct	0
ERR4304454bin.11	D01	7	standard	0
ERR4304454bin.11	D01	21	distinct	0
ERR4304454bin.11	D01	21	standard	0
ERR4304454bin.11	D01	35	distinct	0.5157087793499124
ERR4304454bin.11	D01	35	standard	0.6185008605706518
ERR4304454bin.11	D06	7	distinct	0.009793599925433747
ERR4304454bin.11	D06	7	standard	0
ERR4304454bin.11	D06	21	distinct	0
ERR4304454bin.11	D06	21	standard	0
ERR4304454bin.11	D06	35	distinct	0.0780079048704375
ERR4304454bin.11	D06	35	standard	0.11550970493091242
ERR4304454bin.35	B03	7	distinct	0
ERR4304454bin.35	B03	7	standard	0
ERR4304454bin.35	B03	21	distinct	0
ERR4304454bin.35	B03	21	standard	0
ERR4304454bin.35	B03	35	distinct	0
ERR4304454bin.35	B03	35	standard	0
ERR4304454bin.35	B06	7	distinct	0
ERR4304454bin.35	B06	7	standard	0
ERR4304454bin.35	B06	21	distinct	0
ERR4304454bin.35	B06	21	standard	0
ERR4304454bin.35	B06	35	distinct	0
ERR4304454bin.35	B06	35	standard	0
ERR4304454bin.35	D01	7	distinct	0
ERR4304454bin.35	D01	7	standard	0
ERR4304454bin.35	D01	21	distinct	0
ERR4304454bin.35	D01	21	standard	0
ERR4304454bin.35	D01	35	distinct	0
ERR4304454bin.35	D01	35	standard	0
ERR4304454bin.35	D06	7	distinct	0
ERR4304454bin.35	D06	7	standard	0
ERR4304454bin.35	D06	21	distinct	0
ERR4304454bin.35	D06	21	standard	0
ERR4304454bin.35	D06	35	distinct	0
ERR4304454bin.35	D06	35	standard	0
ERR4304454bin.40	B03	7	distinct	0
ERR4304454bin.40	B03	7	standard	0
ERR4304454bin.40	B03	21	distinct	0
ERR4304454bin.40	B03	21	standard	0
ERR4304454bin.40	B03	35	distinct	0.01533522451894343
ERR4304454bin.40	B03	35	standard	0
ERR4304454bin.40	B06	7	distinct	0
ERR4304454bin.40	B06	7	standard	0
ERR4304454bin.40	B06	21	distinct	0
ERR4304454bin.40	B06	21	standard	0
ERR4304454bin.40	B06	35	distinct	0
ERR4304454bin.40	B06	35	standard	0
ERR4304454bin.40	D01	7	distinct	0
ERR4304454bin.40	D01	7	standard	0
ERR4304454bin.40	D01	21	distinct	0
ERR4304454bin.40	D01	21	standard	0
ERR4304454bin.40	D01	35	distinct	0
ERR4304454bin.40	D01	35	standard	0
ERR4304454bin.40	D06	7	distinct	0
ERR4304454bin.40	D06	7	standard	0
ERR4304454bin.40	D06	21	distinct	0
ERR4304454bin.40	D06	21	standard	0
ERR4304454bin.40	D06	35	distinct	0
ERR4304454bin.40	D06	35	standard	0
ERR4304454bin.62	B03	7	distinct	0
ERR4304454bin.62	B03	7	standard	0.026375260583138306
ERR4304454bin.62	B03	21	distinct	0
ERR4304454bin.62	B03	21	standard	0.007398615594270492
ERR4304454bin.62	B03	35	distinct	0.025060807175592358
ERR4304454bin.62	B03	35	standard	0.017217970420483498
ERR4304454bin.62	B06	7	distinct	0
ERR4304454bin.62	B06	7	standard	0.14900954821511186
ERR4304454bin.62	B06	21	distinct	0.03883675404125235
ERR4304454bin.62	B06	21	standard	0
ERR4304454bin.62	B06	35	distinct	0.038314118662684464
ERR4304454bin.62	B06	35	standard	0.06363726544435869
ERR4304454bin.62	D01	7	distinct	0
ERR4304454bin.62	D01	7	standard	0
ERR4304454bin.62	D01	21	distinct	0
ERR4304454bin.62	D01	21	standard	0
ERR4304454bin.62	D01	35	distinct	0
ERR4304454bin.62	D01	35	standard	0
ERR4304454bin.62	D06	7	distinct	0
ERR4304454bin.62	D06	7	standard	0
ERR4304454bin.62	D06	21	distinct	0
ERR4304454bin.62	D06	21	standard	0
ERR4304454bin.62	D06	35	distinct	0.01366953118668674
ERR4304454bin.62	D06	35	standard	0
ERR4304454bin.69	B03	7	distinct	2.7774118409062423
ERR4304454bin.69	B03	7	standard	0.48402815793322723
ERR4304454bin.69	B03	21	distinct	0.36352236258576387
ERR4304454bin.69	B03	21	standard	1.2576882647515346
ERR4304454bin.69	B03	35	distinct	0.6384315021047207
ERR4304454bin.69	B03	35	standard	0.5972619736118688
ERR4304454bin.69	B06	7	distinct	15.515139600834337
ERR4304454bin.69	B06	7	standard	2.9365306421080386
ERR4304454bin.69	B06	21	distinct	1.481440914287798
ERR4304454bin.69	B06	21	standard	4.5067956153624635
ERR4304454bin.69	B06	35	distinct	2.9212517034843084
ERR4304454bin.69	B06	35	standard	4.88047595851922
ERR4304454bin.69	D01	7	distinct	0
ERR4304454bin.69	D01	7	standard	0
ERR4304454bin.69	D01	21	distinct	0
ERR4304454bin.69	D01	21	standard	0
ERR4304454bin.69	D01	35	distinct	0
ERR4304454bin.69	D01	35	standard	0
ERR4304454bin.69	D06	7	distinct	2.3261834897359837
ERR4304454bin.69	D06	7	standard	1.1319153030052342
ERR4304454bin.69	D06	21	distinct	0.6226942167608285
ERR4304454bin.69	D06	21	standard	1.5469917225374752
ERR4304454bin.69	D06	35	distinct	1.1252563465985423
ERR4304454bin.69	D06	35	standard	1.0715582380528446
ERR4304454bin.7	B03	7	distinct	0
ERR4304454bin.7	B03	7	standard	0
ERR4304454bin.7	B03	21	distinct	0
ERR4304454bin.7	B03	21	standard	0
ERR4304454bin.7	B03	35	distinct	0.27507062230336793
ERR4304454bin.7	B03	35	standard	0
ERR4304454bin.7	B06	7	distinct	0
ERR4304454bin.7	B06	7	standard	0
ERR4304454bin.7	B06	21	distinct	0
ERR4304454bin.7	B06	21	standard	0
ERR4304454bin.7	B06	35	distinct	1.1718568581714908
ERR4304454bin.7	B06	35	standard	0
ERR4304454bin.7	D01	7	distinct	0
ERR4304454bin.7	D01	7	standard	0
ERR4304454bin.7	D01	21	distinct	0
ERR4304454bin.7	D01	21	standard	0
ERR4304454bin.7	D01	35	distinct	0
ERR4304454bin.7	D01	35	standard	0
ERR4304454bin.7	D06	7	distinct	0
ERR4304454bin.7	D06	7	standard	0
ERR4304454bin.7	D06	21	distinct	0.01368212264394607
ERR4304454bin.7	D06	21	standard	0.0019943717740361234
ERR4304454bin.7	D06	35	distinct	0.19752965360654848
ERR4304454bin.7	D06	35	standard	0.07571147726031119
ERR4304454bin.74	B03	7	distinct	0
ERR4304454bin.74	B03	7	standard	0
ERR4304454bin.74	B03	21	distinct	0
ERR4304454bin.74	B03	21	standard	0
ERR4304454bin.74	B03	35	distinct	0
ERR4304454bin.74	B03	35	standard	0
ERR4304454bin.74	B06	7	distinct	0
ERR4304454bin.74	B06	7	standard	0
ERR4304454bin.74	B06	21	distinct	0.04012601702567738
ERR4304454bin.74	B06	21	standard	0.03021575094691833
ERR4304454bin.74	B06	35	distinct	0.04801758447186001
ERR4304454bin.74	B06	35	standard	0.03401011747116956
ERR4304454bin.74	D01	7	distinct	0
ERR4304454bin.74	D01	7	standard	0
ERR4304454bin.74	D01	21	distinct	0
ERR4304454bin.74	D01	21	standard	0
ERR4304454bin.74	D01	35	distinct	0
ERR4304454bin.74	D01	35	standard	0.037988685808454624
ERR4304454bin.74	D06	7	distinct	0
ERR4304454bin.74	D06	7	standard	0
ERR4304454bin.74	D06	21	distinct	0
ERR4304454bin.74	D06	21	standard	0
ERR4304454bin.74	D06	35	distinct	9.032094582952727e-4
ERR4304454bin.74	D06	35	standard	0
ERR4304454bin.8	B03	7	distinct	0
ERR4304454bin.8	B03	7	standard	0
ERR4304454bin.8	B03	21	distinct	0
ERR4304454bin.8	B03	21	standard	0.01804458407439874
ERR4304454bin.8	B03	35	distinct	0.4973669289883719
ERR4304454bin.8	B03	35	standard	0.08770660293007199
ERR4304454bin.8	B06	7	distinct	0
ERR4304454bin.8	B06	7	standard	0.00460388784197387
ERR4304454bin.8	B06	21	distinct	0
ERR4304454bin.8	B06	21	standard	0.038202601498209726
ERR4304454bin.8	B06	35	distinct	0.43162257891122763
ERR4304454bin.8	B06	35	standard	0.1931322217184596
ERR4304454bin.8	D01	7	distinct	0
ERR4304454bin.8	D01	7	standard	0
ERR4304454bin.8	D01	21	distinct	0
ERR4304454bin.8	D01	21	standard	0
ERR4304454bin.8	D01	35	distinct	0.05016326004040491
ERR4304454bin.8	D01	35	standard	0.032418638293204204
ERR4304454bin.8	D06	7	distinct	0
ERR4304454bin.8	D06	7	standard	0
ERR4304454bin.8	D06	21	distinct	0
ERR4304454bin.8	D06	21	standard	0
ERR4304454bin.8	D06	35	distinct	0
ERR4304454bin.8	D06	35	standard	0
ERR4304454bin.85	B03	7	distinct	0
ERR4304454bin.85	B03	7	standard	0
ERR4304454bin.85	B03	21	distinct	0
ERR4304454bin.85	B03	21	standard	0
ERR4304454bin.85	B03	35	distinct	0.17379921121469222
ERR4304454bin.85	B03	35	standard	0
ERR4304454bin.85	B06	7	distinct	0
ERR4304454bin.85	B06	7	standard	0
ERR4304454bin.85	B06	21	distinct	0
ERR4304454bin.85	B06	21	standard	0
ERR4304454bin.85	B06	35	distinct	0.3451605149417575
ERR4304454bin.85	B06	35	standard	0
ERR4304454bin.85	D01	7	distinct	0
ERR4304454bin.85	D01	7	standard	0
ERR4304454bin.85	D01	21	distinct	0
ERR4304454bin.85	D01	21	standard	0
ERR4304454bin.85	D01	35	distinct	0.12804912473317764
ERR4304454bin.85	D01	35	standard	0
ERR4304454bin.85	D06	7	distinct	0
ERR4304454bin.85	D06	7	standard	0
ERR4304454bin.85	D06	21	distinct	0
ERR4304454bin.85	D06	21	standard	0
ERR4304454bin.85	D06	35	distinct	0.13941113199039484
ERR4304454bin.85	D06	35	standard	0
ERR4304454bin.91	B03	7	distinct	0.07312818097652272
ERR4304454bin.91	B03	7	standard	0.031014950683132734
ERR4304454bin.91	B03	21	distinct	0.21905530579888996
ERR4304454bin.91	B03	21	standard	0.7254905221001702
ERR4304454bin.91	B03	35	distinct	1.0651433802716999
ERR4304454bin.91	B03	35	standard	2.981222699768517
ERR4304454bin.91	B06	7	distinct	1.0930758870298654
ERR4304454bin.91	B06	7	standard	5.6663805611095155
ERR4304454bin.91	B06	21	distinct	5.0844031415730075
ERR4304454bin.91	B06	21	standard	14.633506625399837
ERR4304454bin.91	B06	35	distinct	64.81784367678952
ERR4304454bin.91	B06	35	standard	68.24694457030621
ERR4304454bin.91	D01	7	distinct	1.6316275010467582
ERR4304454bin.91	D01	7	standard	25.642377597756745
ERR4304454bin.91	D01	21	distinct	18.910600113696457
ERR4304454bin.91	D01	21	standard	41.803305182759956
ERR4304454bin.91	D01	35	distinct	155.18443767109292
ERR4304454bin.91	D01	35	standard	172.44968922992658
ERR4304454bin.91	D06	7	distinct	0.0271009244132518
ERR4304454bin.91	D06	7	standard	0.0071804488884573475
ERR4304454bin.91	D06	21	distinct	0.06938865894777779
ERR4304454bin.91	D06	21	standard	0.4020071886204565
ERR4304454bin.91	D06	35	distinct	0.7612287041781173
ERR4304454bin.91	D06	35	standard	1.7357631348100306
ERR4304455bin.104	B03	7	distinct	0
ERR4304455bin.104	B03	7	standard	0.003437063436751692
ERR4304455bin.104	B03	21	distinct	0.2570847515694934
ERR4304455bin.104	B03	21	standard	0.10528289556464629
ERR4304455bin.104	B03	35	distinct	0.10123346115397253
ERR4304455bin.104	B03	35	standard	0.4153906779988511
ERR4304455bin.104	B06	7	distinct	0.014690182177633597
ERR4304455bin.104	B06	7	standard	0.03977530045708543
ERR4304455bin.104	B06	21	distinct	0.35094977902064267
ERR4304455bin.104	B06	21	standard	0.30696634889901553
ERR4304455bin.104	B06	35	distinct	0.290724457949822
ERR4304455bin.104	B06	35	standard	1.1063442986222742
ERR4304455bin.104	D01	7	distinct	0
ERR4304455bin.104	D01	7	standard	0
ERR4304455bin.104	D01	21	distinct	0
ERR4304455bin.104	D01	21	standard	0.20939335795121866
ERR4304455bin.104	D01	35	distinct	0.3005900558351616
ERR4304455bin.104	D01	35	standard	0.2503995494958549
ERR4304455bin.104	D06	7	distinct	0
ERR4304455bin.104	D06	7	standard	0
ERR4304455bin.104	D06	21	distinct	0.010170837089632697
ERR4304455bin.104	D06	21	standard	0.04167778229794517
ERR4304455bin.104	D06	35	distinct	0.02238321145581848
ERR4304455bin.104	D06	35	standard	0.09713745758280135
ERR4304455bin.16	B03	7	distinct	0
ERR4304455bin.16	B03	7	standard	0.24582521762095252
ERR4304455bin.16	B03	21	distinct	1.1316626408227384
ERR4304455bin.16	B03	21	standard	1.747247917963091
ERR4304455bin.16	B03	35	distinct	0.5997823472189393
ERR4304455bin.16	B03	35	standard	0.2595922711845279
ERR4304455bin.16	B06	7	distinct	0
ERR4304455bin.16	B06	7	standard	0.6461672223536156
ERR4304455bin.16	B06	21	distinct	3.354565774512504
ERR4304455bin.16	B06	21	standard	5.710941599945646
ERR4304455bin.16	B06	35	distinct	1.8310454792365123
ERR4304455bin.16	B06	35	standard	1.0932217680753313
ERR4304455bin.16	D01	7	distinct	0
ERR4304455bin.16	D01	7	standard	0
ERR4304455bin.16	D01	21	distinct	0
ERR4304455bin.16	D01	21	standard	0
ERR4304455bin.16	D01	35	distinct	0
ERR4304455bin.16	D01	35	standard	0
ERR4304455bin.16	D06	7	distinct	0.0059865946178444115
ERR4304455bin.16	D06	7	standard	0.054718577894693574
ERR4304455bin.16	D06	21	distinct	0.6337436125624903
ERR4304455bin.16	D06	21	standard	1.3898932452693136
ERR4304455bin.16	D06	35	distinct	0.4686198846629052
ERR4304455bin.16	D06	35	standard	0.1792062054156571
ERR4304455bin.18	B03	7	distinct	0
ERR4304455bin.18	B03	7	standard	0
ERR4304455bin.18	B03	21	distinct	0
ERR4304455bin.18	B03	21	standard	0
ERR4304455bin.18	B03	35	distinct	0
ERR4304455bin.18	B03	35	standard	0
ERR4304455bin.18	B06	7	distinct	0
ERR4304455bin.18	B06	7	standard	0.0045210603668041595
ERR4304455bin.18	B06	21	distinct	0.004325539592546124
ERR4304455bin.18	B06	21	standard	0
ERR4304455bin.18	B06	35	distinct	0
ERR4304455bin.18	B06	35	standard	0.02605421021533823
ERR4304455bin.18	D01	7	distinct	0
ERR4304455bin.18	D01	7	standard	0
ERR4304455bin.18	D01	21	distinct	0
